Experiments,Human Liver Carcinoma,Heatshock,UV,Hepatocyte GF,Interferons,Brain
iduc003jcm.1,84.4672764987684,109.29230201248456,82.92498173648914,110.24104860375098,170.94809266904872,0.0
iduc003jcn.1,346.7805367548898,0.0,0.0,0.0,0.0,0.0
iduc003jcp.2,10.351373809688061,0.0,0.0,0.0,0.0,0.0
iduc003jcx.2,517.5544910690263,0.0,0.0,0.0,0.0,0.0
iduc003jcy.1,25.738264819518392,33.302769173256415,25.268307782110202,33.59186445399495,0.0,0.0
iduc003jdm.2,72.63021844253335,93.97631956761175,71.30405747073085,87.50041006298264,146.9918035426237,0.0
iduc003jdo.1,228.63034327484934,73.95626318902679,224.45576353761763,298.39305622245837,462.71080031419314,0.0
iduc003jdu.1,212.0525130390192,274.3749799711457,10.956875222680988,276.75677925785743,361.39785752517173,0.0
iduc003jdx.1,115.56083102113753,149.52428642540653,113.45079655813294,150.82227955434112,233.87641308171857,0.0
iduc003jeb.1,76.6552669624787,99.18433427687239,75.25561230758909,100.04533543907193,155.1378501053428,0.0
iduc003jed.1,58.91770885869642,228.70106498208838,57.84192569692268,230.68637732179891,357.7197124606471,0.0
iduc003jei.2,139.6104436593229,0.0,0.0,182.21022794860755,0.0,0.0
iduc003jeo.2,80.01383212226324,103.5299854329995,78.55285315730445,104.42871040232258,161.9350422484831,0.0
iduc003jeq.1,23.261234524619,30.097736948875827,22.836505781624755,30.35900992793539,517.8467003947885,0.0
iduc003jet.1,120.12303859377845,155.42733182405848,117.92970241754983,156.77656821621412,0.0,0.0
iduc003jez.2,18.39442381051216,23.800565210285246,4.514639638470534,24.007173587066376,0.0,0.0
iduc003jff.1,5.159549599175671,6.675946904121186,5.065340970078405,76.76645526563297,119.03986105750168,928.3167744040226
iduc003jfj.1,103.1078018690497,133.4112983017738,101.22514826206283,134.56941751208907,0.0,0.0
iduc003jfk.1,75.33030712850088,97.46996728965661,73.95484502126851,70.22577595994181,152.45634590785738,0.0
iduc003jfm.2,27.114587390461324,2.9236328718627242,26.61949996907061,29.49012396954778,54.87553511891894,427.9396775394609
iduc003jfq.1,26.445449217727635,34.217795844309656,25.96257964379011,0.0,0.0,0.0
iduc003jfs.1,23.585662600393693,30.517514793132637,23.155010099196932,30.782431787292023,47.73356266472977,372.2439402237673
iduc003jft.2,34.37850566655612,1.7792954525304001,52.651225816744486,44.868529816590005,114.10550871800264,0.0
iduc003jfw.1,0.0,5.610035547124407,4.25658611558209,5.6587352451288435,0.0,0.0
iduc003jfx.1,12.74781984624523,8.247209063600463,6.257528191674045,16.63760317029131,25.799523540172896,0.0
iduc003jgc.1,0.0,0.0,0.0,0.0,0.0,140.6264490120926
iduc003jgq.1,0.0,0.0,6.529431574290988,0.0,0.0,0.0
iduc003jhg.2,100.28328186774252,0.0,11.251680159717907,130.88304262641472,202.95712697843575,0.0
iduc003jhj.2,66.21282393529945,85.67284575277776,65.00383868344728,86.4165561411156,134.00403601430216,0.0
iduc003jhm.1,22.973267324686287,0.0,0.0,0.0,0.0,0.0
iduc003jhp.1,30.42596862943592,9.842048572855244,29.87041843296266,39.70994242418547,61.57723464525601,0.0
iduc003jhq.1,70.19156764602951,90.8209466184393,68.90993419430788,91.60934673384716,142.05636913976042,0.0
iduc003jhr.1,4.174149774743831,5.4009369869205965,4.097933639911421,76.2695015370849,0.0,0.0
iduc003jhs.1,46.04835833152134,59.582021518370155,45.20755767107506,150.2481055199585,139.79163328586634,0.0
iduc003jhu.1,0.0,0.0,4.900226534964327,0.0,0.0,0.0
iduc003jhy.1,262.59743052115766,339.7751043226694,257.8026430191991,0.0,167.82779549840592,0.0
iduc003jig.1,92.89831683392923,120.2012343799591,91.20207903135704,121.24467942854977,0.0,0.0
iduc003jir.1,32.11951396049831,41.55947445891878,31.533041184275273,41.92024469617866,65.00469621610362,0.0
iduc003jix.1,217.3579782943755,0.0,0.0,0.0,0.0,0.0
iduc003jja.1,0.0,48.97033737694512,37.155995965287744,246.97719983504467,765.9629834672457,0.0
iduc003jjc.1,154.14567233664175,0.0,151.3311141677598,201.18063776294917,0.0,0.0
iduc003jjm.1,22.680927201041186,0.0,0.0,0.0,0.0,0.0
iduc003jkb.1,7.762997901101192,0.0,0.0,0.0,0.0,0.0
iduc003jkc.1,12.539790746786762,16.225249046489157,12.310825703867105,0.0,0.0,0.0
iduc003jkf.2,92.01062222594024,119.05264534983213,90.33059291026565,120.0861197060041,0.0,0.0
iduc003jki.2,128.28875348157774,0.0,0.0,0.0,0.0,0.0
iduc003jkj.2,4.60230817259478,47.639452872482636,36.146194074452644,60.06625287034788,93.14326643309309,726.365571032179
iduc003jkl.2,19.95637513761802,121.36140603088947,92.08235340743893,23.441155337589496,36.34962516841905,283.467793790873
iduc003jkq.1,70.17785912045834,172.52609737002308,130.90330435022443,54.95487316903208,142.02862530336796,0.0
iduc003jku.1,9.520855545612882,0.0,0.0,0.0,0.0,0.0
iduc003jkv.1,0.0,0.0,0.0,0.0,16.36131053625554,0.0
iduc003jli.2,62.651581908341726,81.0649507751826,61.50762165969852,81.76866086549022,126.79665870469802,988.8071455081331
iduc003jln.1,76.94098623276834,99.55402675511557,75.53611460685379,33.47274571682137,155.71609965143202,0.0
iduc003jlp.1,85.69973361226945,135.9259750277266,103.13314651750255,137.10592368922877,173.44238633616462,0.0
iduc003jlx.2,105.67365673014793,136.7312607301047,103.74415297388346,82.75091995817476,114.06206560885761,0.0
iduc003jlz.1,81.98548978472841,35.36037181738127,26.82950338823363,107.00198631706041,165.92535815265043,0.0
iduc003jma.1,42.49321139647709,54.98201298690909,41.71732444846869,55.459301839296316,0.0,670.6549106117585
iduc003jmb.1,0.0,12.576584829089466,9.542420171006349,12.685759874052913,0.0,0.0
iduc003jmd.1,0.0,0.0,158.56512148028833,0.0,0.0,0.0
iduc003jme.1,0.0,246.68281622575333,187.16933995854143,0.0,0.0,0.0
iduc003jmg.1,80.57889029457965,104.26111482396935,79.10759388722578,105.16618659452809,163.0786285082574,0.0
iduc003jmn.1,0.0,0.0,0.0,59.52848638242776,0.0,0.0
iduc003jmo.1,131.08942868353242,0.0,128.69585631291454,171.08916823132043,0.0,0.0
iduc003jmq.1,23.12295299315561,0.0,0.0,0.0,0.0,0.0
iduc003jmx.2,0.0,0.0,0.0,0.0,0.0,1177.0855383680262
iduc003jmy.1,0.0,0.0,0.0,0.0,0.0,2472.2847095083466
iduc003jnb.1,47.560471951256794,61.538546994928254,46.69206148719948,62.07275192627152,0.0,0.0
iduc003jnc.2,85.9251250260351,0.0,84.35621129081154,112.14373514714461,0.0,0.0
iduc003jnf.1,0.0,420.849390785143,319.31734808444264,424.5027077854414,0.0,0.0
iduc003jni.1,115.80639164804178,149.8420175907814,113.6918734738961,151.1427688861608,468.7467760702868,0.0
iduc003jnk.1,0.0,0.0,54.6909488432252,72.70652851959868,112.7442321388649,0.0
iduc003jnq.2,31.307075798806796,40.50825982747092,30.735437396004933,40.85990466175264,63.36045290781207,0.0
iduc003jnw.1,42.2316122665458,40.982647188613655,31.09537640849173,41.3384100932767,64.10245955494436,0.0
iduc003jnz.1,53.181651136700275,0.0,0.0,69.40913961958023,0.0,0.0
iduc003job.1,12.241563349317678,0.0,0.0,0.0,0.0,0.0
iduc003jod.1,0.0,0.0,14.570376987567991,0.0,0.0,0.0
iduc003jof.1,0.0,0.0,79.54879659425006,105.75272454787644,0.0,0.0
iduc003joh.1,286.26496509053123,74.07971066931196,281.03803018054134,373.6139158050926,579.3539440201041,0.0
iduc003joo.1,25.818107980382756,33.40607832696101,25.346693080309766,0.0,52.25167068852197,0.0
iduc003jos.1,77.10959002438588,99.77218338662698,75.70163984834528,100.63828756000653,156.05732642928615,0.0
iduc003jou.1,2.2768249975217256,2.9459863697907567,2.2352522676568594,2.971559941531766,0.0,0.0
iduc003jpe.2,3.07478158531559,0.0,0.0,0.0,0.0,0.0
iduc003jpi.2,26.179379960402446,16.936764269732368,12.85068428316519,17.083789239214262,0.0,0.0
iduc003jpq.2,158.39514021382038,204.94764622618214,155.5029906708453,206.72675945890512,0.0,0.0
iduc003jpu.1,342.90840923464566,0.0,336.6472171443358,0.0,0.0,0.0
iduc003jpw.1,447.7419588480856,579.3338132643581,439.56660258459664,584.3629047046423,906.1572368099254,0.0
iduc003jpx.1,176.00212590611446,104.3759495115245,79.1947241259789,105.28201814111512,0.0,0.0
iduc003jpy.2,0.0,4.142991779204354,3.1434740718124945,0.0,0.0,0.0
iduc003jqq.1,118.62498257478163,153.48899549256555,116.458999523307,154.82140553965053,240.07775975059096,1872.2149837704949
iduc003jqw.2,65.14832614919378,84.29549089592524,63.9587776476196,85.02724471731975,131.84966483379125,0.0
iduc003jra.1,150.7982509949321,195.11802290598152,148.04481366025317,196.81180696687127,305.19124629036656,0.0
iduc003jrk.2,83.82350670307241,0.0,82.29296658501956,109.40084325703327,0.0,0.0
iduc003jrn.1,61.81147182000657,79.97793140739938,849.5599169219116,1129.4108739245687,1751.3497665561863,0.0
iduc003jsa.2,6.119947704951145,7.918607070039543,6.0082030899710865,7.987347057458053,12.385783356125787,0.0
iduc003jsh.1,3.6553432927330514,0.0,0.0,0.0,0.0,0.0
iduc003jsr.1,151.97052563310916,196.63483035033062,149.19568364198392,198.34178154070645,307.56374037076455,2398.495569872237
iduc003jsz.2,4.703164019711802,0.0,0.0,0.0,0.0,0.0
iduc003jtc.1,52.447312372539464,0.0,0.0,0.0,0.0,0.0
iduc003jtv.2,77.82533498129541,100.69828657400286,76.404315960799,101.57243008067492,0.0,0.0
iduc003juf.1,48.416799880175326,62.646550644488975,29.250925326722548,0.0,0.0,0.0
iduc003jui.1,51.294073839562635,66.36945858679253,50.35749123979246,66.9455997828232,0.0,0.0
iduc003jun.1,0.0,0.0,91.00936702161019,161.3179823197746,250.15184216822183,0.0
iduc003jut.1,31.210238062982743,40.38296137452456,30.640367828150097,40.73351851573061,0.0,0.0
iduc003jvb.1,0.0,96.9493645032766,73.55984028847776,6.5193976199638835,0.0,1182.5606930814363
iduc003jvh.1,0.0,216.5922051125046,164.33824086868134,218.47240264253642,0.0,0.0
iduc003jvm.1,0.0,0.0,199.17984788203273,264.79107780844885,0.0,0.0
iduc003jvp.1,18.130572993239795,0.0,17.799525409800744,0.0,0.0,0.0
iduc003jwa.1,0.0,54.67719026832792,41.4860417514648,0.0,0.0,0.0
iduc003jwe.1,0.0,201.72946004577102,153.06120817270806,0.0,0.0,0.0
iduc003jwo.1,139.25297187675307,180.1795735501431,136.7103407175672,181.74367964978413,0.0,0.0
iduc003jwq.1,28.0018720490812,36.23165305853984,27.490583626091247,36.546173447462664,0.0,0.0
iduc003kbp.1,124.41178247188118,73.96219508665175,128.74230738753195,171.15092061362262,115.68697837689339,0.0
iduc003kbs.2,5.283090959859417,0.0,0.0,0.0,0.0,0.0
iduc003kbw.2,18.444330464867036,23.865139485274042,18.107553958640665,24.072308419588968,0.0,407.5402293630487
iduc003kbz.2,0.0,0.0,40.401881640447485,53.71054300332409,83.2876228857348,0.0
iduc003kcb.1,96.79003206416462,0.0,0.0,0.0,0.0,0.0
iduc003kci.2,5.691959448289535,14.72966518754385,5.588029505143672,0.0,126.71564855932579,0.0
iduc003kcp.1,332.7136014015169,0.0,0.0,0.0,0.0,0.0
iduc003kcr.1,0.0,67.81293142252616,51.45271895790437,0.0,0.0,0.0
iduc003kcw.1,302.8254560635403,391.8261908402764,297.2961418233868,395.2275627217668,612.8696966623736,0.0
iduc003kcx.1,46.24614892040584,59.83794297898344,45.40173678576612,0.0,0.0,0.0
iduc003kdc.2,53.83807419938929,0.0,52.855040493429435,0.0,0.0,849.7067567525405
iduc003kdf.2,135.69965173222192,0.0,0.0,0.0,0.0,0.0
iduc003kdm.1,54.97678594731006,0.0,53.97296041240342,0.0,0.0,0.0
iduc003kdp.1,303.9410512662183,393.26966070066123,298.39136728396784,396.6835630814129,0.0,0.0
iduc003kdu.1,0.0,0.0,2.7981516572335883,0.0,0.0,0.0
iduc003ken.2,38.2499213290065,0.0,37.55151295396933,49.92124300802027,0.0,0.0
iduc003keo.1,46.33108908814639,59.94784715549406,45.48512602418536,60.46824351091201,0.0,0.0
iduc003kev.1,0.0,139.49479759332294,0.0,0.0,0.0,0.0
iduc003kfa.1,38.33559911771518,49.602473884237924,37.635626345076396,50.033063936322996,0.0,0.0
iduc003kfh.1,4.4288390086901215,0.0,4.347972482749979,0.0,0.0,0.0
iduc003kfj.1,34.84184926999423,0.0,0.0,0.0,0.0,0.0
iduc003kfk.1,475.18542064146106,0.0,466.5089720125358,0.0,0.0,0.0
iduc003kfo.1,11.53031348715307,14.919085309385245,9.055824456251804,15.048595174869417,23.33548777950435,0.0
iduc003kfv.1,40.10860853634312,63.42914443810002,48.12654274122378,0.0,0.0,0.0
iduc003kfy.1,0.0,3.4891562256424677,0.0,3.5194449560884253,5.457517051198923,0.0
iduc003kgb.2,5.082881676828734,0.0,0.0,0.0,0.0,0.0
iduc003kgq.2,15.79508619706619,20.437279411846017,15.50668245396883,20.614691716461337,31.966697292188098,0.0
iduc003kgz.1,1.6969304986004385,0.0,39.98270661133522,0.0,0.0,0.0
iduc003khf.1,17.687189186154548,22.885473551563365,17.364237383137127,23.08413818412901,35.796007417071515,0.0
iduc003khi.1,64.66659079429603,0.0,0.0,0.0,0.0,0.0
iduc003khu.1,0.0,0.0,0.0,193.2207734083233,0.0,0.0
iduc003khy.1,0.0,0.0,0.0,92.93632934436387,0.0,0.0
iduc003kir.1,134.74900856761434,174.35189046813065,132.2886156349834,0.0,0.0,0.0
iduc003kiw.1,3.052986446269472,3.9502625224405126,2.9972417223886256,3.9845540327643123,0.0,0.0
iduc003kjj.1,0.0,0.0,0.0,0.0,0.0,36.56380642962196
iduc003kjp.1,22.77539683625016,58.9382220585254,44.71907808498774,59.44985404214801,0.0,0.0
iduc003kjr.1,81.09849337020566,0.0,79.61770948870533,105.84433783000185,164.1302210113557,0.0
iduc003kjz.1,0.0,267.8473593365425,203.22783006814538,270.1724935360329,418.94986528687866,0.0
iduc003kkj.1,105.35104914072602,136.3138384151431,103.42743590225804,137.49715404815115,213.21346748468835,1662.7173170109281
iduc003kkp.1,0.0,24.625476347872613,18.684455710031752,24.83924562817094,0.0,0.0
iduc003kkr.2,102.65526999178216,6.325036514656929,100.7808792005626,133.97880312573173,207.75764692469122,0.0
iduc003klr.2,39.21295232045315,0.0,38.49695988546298,51.17812674732891,0.0,0.0
iduc003kls.1,0.0,0.0,0.0,160.9451364438429,0.0,0.0
iduc003kmw.1,10.634081848627964,123.83505185447838,93.95921967309982,124.91004141149966,0.0,167.83384868438006
iduc003kmz.1,0.0,192.35039137540025,145.94488722535598,194.0201501304618,0.0,0.0
iduc003knc.1,55.48692584129124,71.7945944057893,54.473785621229226,90.52228777365195,140.37069344801228,1094.6624786429286
iduc003knf.1,185.12852532035447,239.5380026338731,181.748248759002,241.61738845787832,267.62154540750066,0.0
iduc003koe.1,0.0,6.606025619902108,5.012288549092739,6.663371326537374,0.0,0.0
iduc003kog.1,56.82187108272893,73.5218815227057,55.78435599065564,74.16011160107107,114.99826780399053,0.0
iduc003koi.1,0.0,0.0,0.0,106.0114404803255,0.0,0.0
iduc003kos.2,20.051402970229326,0.0,19.685282798498843,0.0,0.0,316.4640050658626
iduc003koz.1,127.1806257917061,0.0,0.0,0.0,0.0,0.0
iduc003kpd.1,9.84313542535598,0.0,9.663408827788302,0.0,0.0,0.0
iduc003kpf.1,0.0,0.0,0.0,0.0,0.0,251.28686970172615
iduc003kph.1,0.0,0.0,157.21906781746753,209.0081243765331,0.0,0.0
iduc003kpm.1,0.0,0.0,52.9854627583526,70.4392434332671,0.0,0.0
iduc003kpv.1,33.805887710577345,43.74147530989035,33.1886233010757,44.12118709958696,0.0,0.0
iduc003kpx.1,270.6579799062555,0.0,0.0,0.0,0.0,0.0
iduc003kpy.2,55.699389965299474,72.06950196964647,54.68237034579175,72.69512420532928,112.72654774818425,879.0832269599733
iduc003kqc.1,285.3124803307019,369.1661322676693,280.1029369161778,372.3707963030187,0.0,0.0
iduc003kqe.1,8.210859915765058,10.624040680524164,8.060937167372929,10.71626604494161,0.0,0.0
iduc003kql.2,15.359236683572334,19.873333246712356,15.078791151626877,0.0,0.0,0.0
iduc003kqo.1,0.0,0.0,0.0,0.0,0.0,133.13436119572978
iduc003kqs.1,0.0,0.0,66.39923344590007,88.27160366247413,136.88061274867746,0.0
iduc003krb.1,47.19361540893763,40.70924727407987,30.887935605232943,41.06263684382188,95.51223710204683,0.0
iduc003kre.1,0.0,41.22838386206958,31.28182786740592,41.586279962090366,64.48682528658874,0.0
iduc003ksd.2,38.209678415022935,49.43954494845692,50.01600645143093,49.86872064409057,0.0,0.0
iduc003ksi.1,19.499068399148307,25.229866059110872,19.143033348559573,25.448881936541614,0.0,0.0
iduc003ksp.1,5.0769768103844,6.569105881838191,4.9842758844467285,6.626131094943779,10.274979118959262,0.0
iduc003kst.1,33.97033829435656,43.95425810120941,33.35007116848321,44.33581701960792,68.75046502567503,0.0
iduc003ksu.1,31.610022117067704,40.90024240204137,31.032852193193154,41.255289965743295,63.97356720999474,0.0
iduc003kth.1,28.266198980320656,0.0,0.0,0.0,0.0,0.0
iduc003ktk.1,100.709786000149,0.0,98.87091795684752,131.4396873382992,0.0,0.0
iduc003ktl.1,7.2091337509423745,9.327906093525792,7.077501600771046,9.408879949386884,14.59011957769981,113.77913771250772
iduc003ktq.1,0.0,0.0,0.0,0.0,0.0,275.03071198463846
iduc003ktu.1,74.4511633287828,96.33244215976099,73.0917535785554,97.16868656530934,0.0,0.0
iduc003ktx.2,7.232765723939809,0.0,0.0,0.0,0.0,0.0
iduc003kua.1,77.16320844022418,19.968312062776743,75.75427924123721,100.7082667357477,0.0,0.0
iduc003kud.1,6.301204535787033,0.0,6.1861503378251,0.0,76.51570702124326,0.0
iduc003kuk.1,10.081152781203444,117.39613209525176,89.07372185116179,118.41522656121433,183.6235901236166,0.0
iduc003kus.1,3.5628361629994916,0.0,3.4977820523329384,0.0,0.0,0.0
iduc003kuu.1,87.54464654293754,113.27411449908001,85.94616183471175,114.25742648016949,0.0,0.0
iduc003kva.1,97.85694158868145,126.6172044067761,96.07016385982818,0.0,0.0,0.0
iduc003kve.2,61.24954934891561,0.0,0.0,239.8164647878792,371.8775153661512,0.0
iduc003kvj.1,5.774324102039625,7.471404309896095,5.668890256088543,7.536262211509124,0.0,0.0
iduc003kvn.1,48.66583724769806,60.636603317695425,1.7695275492674274,63.51540089544549,94.84393220947673,0.0
iduc003kww.2,145.64086466043392,188.4448750524071,0.0,0.0,0.0,0.0
iduc003kxa.1,493.65069212262216,0.0,0.0,0.0,999.0690804899872,0.0
iduc003kxi.1,0.0,0.0,106.48072918668029,141.55622341809215,122.92434945908701,0.0
iduc003kxw.1,0.0,0.0,0.0,0.0,0.0,1722.5180651784217
iduc003kxy.1,94.5370142794588,122.32154680800947,649.6759875834814,0.0,0.0,0.0
iduc003kya.1,340.2139080156178,440.20314996462207,334.00191503873174,444.02447342751304,0.0,0.0
iduc003kyd.1,89.74719885568985,60.82685680778424,12.58692822407073,117.13205067343291,25.947685816857998,202.34963134843696
iduc003kyj.1,135.13510887869631,174.85146608551784,132.6676661095822,176.36931985355014,259.09728864298273,0.0
iduc003kyo.1,28.41521494120501,73.53295576303145,55.792758514528316,74.17128197486248,115.01558942890453,896.9340188766084
iduc003kyp.1,0.0,0.0,67.70185343368937,0.0,0.0,0.0
iduc003kys.1,1.1404013468179157,0.0,0.0,0.0,0.0,0.0
iduc003kzc.2,18.27724768634986,0.0,0.0,119.27121567386328,110.97057087901428,0.0
iduc003kze.1,88.61794342600547,16.38040778816783,86.99986130408597,0.0,0.0,0.0
iduc003kzo.1,72.65750711441538,76.91860506288218,71.33084787656882,94.82772625378112,147.0470313965699,0.0
iduc003kzr.1,100.00683736321864,129.39895691526982,98.18080451534229,130.52224571993577,0.0,0.0
iduc003kzs.1,9.536979740134225,12.339908580583796,9.362843263727449,12.447029082090213,19.301302989484654,0.0
iduc003kzt.1,55.330286550714206,71.59191865534035,54.32000641999611,72.21339507715383,0.0,0.0
iduc003kzw.1,0.0,0.0,0.0,0.0,189.97101585234412,0.0
iduc003kzx.1,56.23747562815922,72.76573160094885,55.21063105946542,73.3973976794026,113.81554601557569,887.5756374007757
iduc003lac.1,67.70334912240169,35.04057517303803,66.46714825185785,88.36189007879557,0.0,0.0
iduc003laj.1,4.846448456996864,1.5677062479271608,1.189489191678747,0.0,0.0,0.0
iduc003lam.1,5.817281198762221,7.526986544616945,5.711062995743832,0.0,0.0,0.0
iduc003lbf.2,10.803379452219682,237.63457754790457,180.30403459584267,239.6974400850104,0.0,0.0
iduc003lbl.1,15.126073886556421,19.571643647073017,14.849885692783829,78.96616610036473,0.0,0.0
iduc003lbp.1,0.7199889014207531,0.0,0.0,0.0,0.0,0.0
iduc003lbt.1,127.16455139511969,164.53835298643943,124.84264367305475,165.9666804958247,257.36046451583996,0.0
iduc003lbz.2,91.19109878788962,117.99226307150634,89.52603321626434,119.01653244202537,0.0,0.0
iduc003lcf.1,19.398314858062733,150.5970056485653,114.26471684666944,151.90431085792656,98.14762187898421,0.0
iduc003lck.1,847.4357414284705,1096.4980383820546,831.9623443976993,1106.0165383778408,0.0,0.0
iduc003lcp.1,113.45335142941025,0.0,0.0,0.0,0.0,0.0
iduc003lcw.1,131.79537996308449,213.16273395806735,161.73614696443693,215.01316087289842,333.4156397775291,0.0
iduc003lcy.1,107.24764752396821,46.25594971676765,35.096468047939496,46.65748920135607,72.3506251865167,0.0
iduc003ldb.1,197.3311840948327,0.0,193.7280982102267,257.5434838028828,399.3663693611387,0.0
iduc003ldc.2,111.71954733323969,144.5540452345534,19.941754759371907,145.80889260389867,0.0,0.0
iduc003ldf.1,18.778480190589296,0.0,18.435602417775907,0.0,646.0782634737435,0.0
iduc003ldh.1,2.077433412011652,48.38388080187309,36.711025003183416,48.80389246909714,37.83950006864156,0.0
iduc003ldp.1,14.992578122092066,19.398913330529208,14.718827438167715,19.56731176809263,30.34255087176531,0.0
iduc003ldx.1,20.518665650931048,26.54912406519283,20.144013692514328,26.779592181374372,0.0,0.0
iduc003led.1,0.0,17.503326998342327,13.280560889819421,17.655270195801943,0.0,0.0
iduc003ler.1,39.262064695326764,0.0,38.54517551355286,51.24222493931414,0.0,0.0
iduc003lfa.1,144.33711705788835,186.7579545947842,141.70165408490953,188.37916642353176,292.11495723737465,2278.020256817829
iduc003lfd.1,0.0,0.0,0.0,21.496310105837082,0.0,0.0
iduc003lff.1,25.995846971962457,0.0,0.0,0.0,0.0,0.0
iduc003lfi.1,0.0,213.07279841889832,161.6679088286696,214.92244461967496,0.0,0.0
iduc003lfs.1,74.06247331837604,95.82951572756767,2.5072469203503127,49.997272924267634,149.89045553414167,0.0
iduc003lga.1,235.04686268958392,304.1273942877933,230.75512321078585,306.76746887061546,475.6967967969706,0.0
iduc003lgd.1,59.53877607532274,0.0,0.0,0.0,0.0,0.0
iduc003lgg.1,265.4530187542121,343.4699530798071,260.60609083814734,346.451553258287,537.2339340186425,0.0
iduc003lgp.1,0.0,213.83499487987993,162.2462215409345,0.0,0.0,0.0
iduc003lgq.1,0.0,399.00718701329447,0.0,0.0,0.0,0.0
iduc003lgr.2,428.05195590360466,553.8568967869304,420.23612097984994,558.664827750046,866.3078585947294,0.0
iduc003lgv.1,21.582040040574313,363.0253296556433,21.187971844065522,281.6743742312733,567.8212147832321,0.0
iduc003lgx.1,622.9980835591467,806.0979058859336,611.6227116872088,813.0954951612416,1260.8472598552603,0.0
iduc003lgy.1,121.5519407182088,157.2761898552725,357.9975423111664,158.64147584765203,615.0036229208257,0.0
iduc003lii.1,0.0,0.0,0.0,0.0,0.0,129.95951443303807
iduc003lil.1,0.0,0.0,0.0,180.50701650700583,0.0,0.0
iduc003liy.1,115.34614001507799,0.0,0.0,0.0,0.0,0.0
iduc003lja.1,108.26319196250218,0.0,0.0,0.0,0.0,0.0
iduc003ljb.1,135.5234281570834,0.0,0.0,0.0,0.0,0.0
iduc003ljg.1,164.39966186898482,212.7169034033838,161.39787528451131,214.56346014427538,332.7182998773408,0.0
iduc003llb.2,101.54584775989777,131.3902841611135,3.5604183570716916,132.5308593153375,0.0,0.0
iduc003llf.2,354.1366848031914,0.0,0.0,0.0,0.0,0.0
iduc003llm.1,26.17120826756287,558.7387604222687,423.9402103378929,0.0,0.0,0.0
iduc003llt.1,277.6115450286248,359.20188360593477,272.5426136081576,0.0,0.0,0.0
iduc003lly.1,0.0,0.0,66.38733287533891,176.51156592207613,0.0,0.0
iduc003lmi.2,8.258667483623073,0.0,8.10787181302295,0.0,0.0,0.0
iduc003lml.2,51.58209364814002,0.0,0.0,0.0,0.0,0.0
iduc003lmu.1,0.0,0.0,0.0,0.0,0.0,298.84818320365156
iduc003lnb.1,0.0,7.715295034543909,5.853941110674888,7.782270107168898,12.067775554618684,94.10896801772903
iduc003lnl.2,180.35240152453161,233.35817079864526,177.05933258984393,235.3839106267266,365.0040622459356,0.0
iduc003lnt.1,29.775496313692265,0.0,0.0,0.0,0.0,0.0
iduc003lnx.1,5.412693656060025,224.11168889255595,5.313862849366675,7.064286302916706,175.27065061108016,0.0
iduc003lnz.2,92.53745186722715,119.73431080243492,90.8478031269653,120.77370257239204,0.0,0.0
iduc003lob.1,129.29792556918613,167.29872817790314,126.9370643973235,0.0,0.0,0.0
iduc003loh.2,0.0,2.092373635429838,7.937889600134442,0.0,0.0,0.0
iduc003lop.1,0.0,0.0,0.0,0.0,0.0,233.48278510515226
iduc003loq.1,0.0,0.0,0.0,0.0,0.0,93.26293209481439
iduc003lpb.1,16.33646630884592,21.13777173423131,16.038177462955975,21.321264885263382,0.0,0.0
iduc003lpc.1,0.0,27.90906090274216,21.175858894234704,0.0,0.0,0.0
iduc003lpf.1,96.16098072925888,124.42279878447494,94.40516968548106,125.50289046567234,0.0,0.0
iduc003lpr.1,185.5864358038958,240.13049351242788,182.19779821837358,242.2150226419636,0.0,0.0
iduc003lpu.1,0.0,66.27631257535852,77.71599017865114,103.31617892661404,0.0,0.0
iduc003lpy.2,0.0,0.0,74.73807417375014,99.35731663735382,0.0,0.0
iduc003lqj.1,164.5789417619717,212.94887385420537,161.57388169158276,214.79744428838035,333.0811333559421,0.0
iduc003lqk.1,195.03604238269327,0.0,191.4748636743104,0.0,0.0,0.0
iduc003lqw.1,73.89686206012004,95.61523113826584,72.54757334112296,96.44524956541197,0.0,0.0
iduc003lqz.1,190.55415352995968,246.55822894483126,187.0748099888654,124.3492780381596,0.0,0.0
iduc003lrc.1,16.068055465194288,20.79047464826184,25.239468087011122,33.553524762353675,0.0,0.0
iduc003lrh.1,0.0,36.61755875418286,27.78338762210872,55.40314368036813,0.0,0.0
iduc003lrj.1,0.0,129.57804732867044,0.0,130.7028907846349,0.0,0.0
iduc003lrk.2,28.804063287666388,186.34804592452173,141.39063795322204,187.96569941067352,291.4738040723341,0.0
iduc003lrt.1,0.0,0.0,0.0,0.0,0.0,1609.8027101550078
iduc003lrz.1,230.07547021887854,11.44980400381748,199.8120610477503,0.0,411.9083298314946,0.0
iduc003lsg.1,0.0,0.0,0.0,0.0,606.9860876140677,0.0
iduc003lsj.1,68.2520303888061,88.3113772269837,67.00581110310303,0.0,0.0,0.0
iduc003lsm.1,141.44604584004074,183.01719436457586,138.86337116782744,184.60593333428574,40.89484244957676,2232.3915305940777
iduc003lsp.2,40.628570935155345,52.56935264208968,39.88673060657443,53.02569762893577,0.0,0.0
iduc003lst.1,404.15517225460326,522.9368221266359,396.7756706161737,527.4763415466191,817.944637297056,0.0
iduc003lsv.1,97.57428009590916,126.2514683902275,95.7926635058764,127.34743441960006,197.4745459704079,0.0
